trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,sender,contract,network,value_len,subprocess_returncode,error_type,error,stderr,net_emulation,net_profile_source,net_profile_name,net_seed,net_base_rtt_ms,net_jitter_ms,net_uplink_kbps,net_downlink_kbps,net_loss_prob,net_timeout_prob,net_outage_prob_per_call,net_outage_duration_min_s,net_outage_duration_max_s,net_tx_bytes,net_rx_bytes,net_pre_delay_ms,net_post_delay_ms,net_outage_active,net_outage_started,net_timeout_injected,net_loss_injected,net_stage,net_note
14,2026-03-15 20:06:33,node-t-8821,e3dfb2a02f354e69b3f82d935478ada0,e3186be6951fcad30f94630eac796e87f5ae946299d322ae7911dda19dbb9ac2,True,A0AC43AD28169010F3DD89644B52F8BDF05CB3AC3BDF165F48C751CA76CAE4AD,11067.359,4698.055,15765.414,4967.693,117286305,0,1200000,164123,2026-03-15T11:06:26Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,80.485,79.948,False,False,False,False,,
15,2026-03-15 20:07:11,node-t-8821,0c1e05f0572d4bc7b732d5b1e8a3b245,a7f4ec7e40ee41ed1e7e2c76fc16d24fa0fce445fb8b74e4a152a46a9bd921dc,True,13B3EDFBEF0CAA1218875AB3746D0CD878197B2D87FD61385460A84697EFD607,11064.919,4697.371,15762.29,4936.862,117286366,0,1200000,164123,2026-03-15T11:07:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,132.213,53.244,False,False,False,False,,
16,2026-03-15 20:07:49,node-t-8821,af5141dc392d4bbe8ae557a42589e3a6,d8121bb423759f4c75c8d72f6e04ad64e486ab201d55b14f812d746693e7a932,True,A5CB4BBB2D1650D7CB4F87B9039C54D3B4E1784255D537B776501864F8B0F1C0,11296.763,4693.79,15990.553,5171.489,117286429,0,1200000,164123,2026-03-15T11:07:42Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,105.75,57.396,False,False,False,False,,
17,2026-03-15 20:08:27,node-t-8821,41410cb0c23a476b899394156b1d14ef,e62ccb18a4ebe22647004c487935e97c0733ea34b02788c6be63fe064e2e3322,True,61C3A1FC689DB4A5BED9B5A00382A2997F588B01EE3EFE43204DAB7115B68889,11153.891,4695.132,15849.022,5020.181,117286491,0,1200000,164123,2026-03-15T11:08:21Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,76.647,109.319,False,False,False,False,,
18,2026-03-15 20:09:05,node-t-8821,e9862971120344759f44cc89b9aee300,5f670e7a3751f9f34c04e70dad845db9363b41f095baf3c2604bb67dc26dbc9c,True,17BE64F7AE63862C4EFD27D385CA9FDB2777044D99AE338564638F8827C36814,11071.868,4694.47,15766.337,4872.152,117286552,0,1200000,164123,2026-03-15T11:08:58Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,112.384,72.477,False,False,False,False,,
19,2026-03-15 20:09:43,node-t-8821,710ad5e5ac7d4740ba8ef64ca7ca181f,d8af3ca44321527c99940f522e6b7185bbd703ae11d1c4bb489eb76e5fe4895d,True,87F27C52A359AD4F0DB291AF0AFDE6A09E298DA3672C7A72FE92418CF8691702,10984.862,4704.134,15688.995,4983.61,117286614,0,1200000,164123,2026-03-15T11:09:37Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,45.632,37.987,False,False,False,False,,
20,2026-03-15 20:10:21,node-t-8821,697b595339a44f9984d9842767966b5d,1a0693afe2c97515649422414b5c06d930e7ef7bc9f22c3b853fef397c89382c,True,D42489AE7B9A69DB4D531D9262D314938582A6515E2EEE315CE1CC965442B204,10679.122,4693.221,15372.343,4573.506,117286675,0,1200000,164123,2026-03-15T11:10:14Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,113.303,72.162,False,False,False,False,,
21,2026-03-15 20:10:59,node-t-8821,8aa6392a64444ab9b6b786e830731da2,07989f668d7cb6a6e1bd7141959621e30f086b70e20e1cb3fefde556c18282a3,True,566A1AF8059A4D1BBB2F494F1D08DF5BB5556795843514AC46EC0686C6C75450,11255.555,4694.298,15949.853,5196.304,117286736,0,1200000,164123,2026-03-15T11:10:52Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,71.951,32.075,False,False,False,False,,
22,2026-03-15 20:11:37,node-t-8821,09d6b60d3f3a4df9823bbf6635eabb71,8df0aa977acbcd93e47f7d6b6630e754428f7bfe49753b211a439dd261fb601f,True,3A4363A8F14E87F4127134D1EE934C184FD8C725C15608B73833AC58B9142D3E,10932.194,4692.812,15625.006,4807.523,117286798,0,1200000,164123,2026-03-15T11:11:31Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,102.013,91.929,False,False,False,False,,
23,2026-03-15 20:12:15,node-t-8821,0f7dd9b1b02645029c60ea74f23c090a,a6e1b9fcd7e3f49c242b33ea3a998ed100e2524be7ec598f46ec5b495e7c4279,True,D94C7D0CD981389178B5F4625EAFC7D19FAB51CFF2954FE77FD5C430B45F541F,10372.529,4750.025,15122.554,4259.769,117286860,0,1200000,164123,2026-03-15T11:12:09Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,76.84,105.276,False,False,False,False,,
24,2026-03-15 20:12:52,node-t-8821,71b11b0396934bb3807fc762e770aed8,e80af958a07cdf083e1ae0485747c63badee1dcbce3d884b324ab6606cd48593,True,7CD3913BFB225DA95E8028EA0B0AEFD9D7541E0FE8823DC7FA0D3F36D45DD867,10595.93,4706.439,15302.369,4536.245,117286921,0,1200000,164123,2026-03-15T11:12:46Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,67.798,110.433,False,False,False,False,,
25,2026-03-15 20:13:30,node-t-8821,21b2998c39e4497abfd47f28c7ce2dc5,2c62f103b39de3be17b10033f7dc02718a59b677954f612381de6518f763d5c7,False,,10845.942,4711.496,15557.438,,,,,,,,,,242,0,EmulatedNetworkError,emulated packet loss / connection failure,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,33.26,61.288,False,False,False,True,post,emulated packet loss / connection failure
26,2026-03-15 20:14:08,node-t-8821,4cc4eff538c94407b16b975808b08044,b2d92d68a5546a7091d736d5ecff78819035c8ee47b7110922f5374dc852619b,True,E044AA5D558F397B41E0EDA528D90B315F9D374704C1AC41C0C9AD2779A855BA,10981.376,4692.432,15673.808,4812.592,117287044,0,1200000,164123,2026-03-15T11:14:01Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,142.357,80.707,False,False,False,False,,
27,2026-03-15 20:14:46,node-t-8821,0c53cf03e4ae45f797183b163077aa51,52cbc2806316b37a4f9eae840759a982783bb67d6ec9dcd9db95155e7d35bc77,True,DB4EA0BA1596855E5B5A2C39ED25D6F1FF046D3CCF6DFD2A0D33B1736BF38B95,10700.342,4732.552,15432.894,4542.189,117287105,0,1200000,164123,2026-03-15T11:14:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,132.277,93.065,False,False,False,False,,
28,2026-03-15 20:15:24,node-t-8821,45151ffe742a4668b3dcddea5548dd70,477392a9f403b3c0ba1f1e30342c19943e9dca73f5c8348f5894cf01ac5f339d,True,91BE39E1861E8052E74DEEC5A44D567C4F192C23DF9A225F7C1AA498550FD981,11215.599,4700.419,15916.019,5035.601,117287167,0,1200000,164123,2026-03-15T11:15:17Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,121.735,92.575,False,False,False,False,,
29,2026-03-15 20:16:02,node-t-8821,b742aff7abe942ea9be31c752cbfd817,a33334b4570863d83b006b856a3ea27b4e3f8e6a1cc36116454774f542fdde23,True,39D6C4F7317C03F2D216EE14DAD37496EB8DA912D5EE925F632089BF09B430AC,10850.918,4735.663,15586.58,4822.04,117287228,0,1200000,164123,2026-03-15T11:15:55Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,59.028,66.333,False,False,False,False,,
30,2026-03-15 20:16:40,node-t-8821,73085d699cf24a8197c7369951bbad1b,7433b7e3b7a1c6dad386679645ce811450f92c1ee766a7f71382df350bd5b004,True,E1B96879E68D417D927AC687442BDF6FDF9DA86A936D676BEE7EA608189CD2E5,11297.05,4693.495,15990.545,5269.699,117287291,0,1200000,164123,2026-03-15T11:16:33Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,36.415,62.109,False,False,False,False,,
31,2026-03-15 20:17:18,node-t-8821,6d20d97cd27e4b52b2bcaae70bcf9f49,d14b3a4ef9dfdc7376033cef765448eaaa36d0b19252f609ed370fd5fe511f31,True,FEEB25A3DEA7E9959A03DD614C399D04AF454C0F8641627B2F0F9374F7025756,10872.669,4751.127,15623.795,4817.724,117287353,0,1200000,164123,2026-03-15T11:17:11Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,62.189,49.11,False,False,False,False,,
32,2026-03-15 20:17:56,node-t-8821,4313540fb5de46aa9af1df45280c9856,e81020430f54ee13eb9aca76e6b154dde2f199b88d7e2875f066e0f9ddf44bda,True,F1B6E1AB80FDE6BC2FAE070F85920D53A1D61051194528C990A656131C6D1350,11271.892,4724.494,15996.386,5126.272,117287415,0,1200000,164123,2026-03-15T11:17:49Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,60.305,104.152,False,False,False,False,,
33,2026-03-15 20:18:34,node-t-8821,d064a76ad9374a65b36f19176e5310d8,c47dd79e3672be89c60c7e8041dfcd8efdad31d52b1c5c6c1e61f7de1db95fa0,True,11FAC0C0ED94C6F06366F049E3711D95B5C7480B6126EE09DD39F9ACA7E3C4B9,11188.742,4711.165,15899.907,5106.558,117287477,0,1200000,164123,2026-03-15T11:18:28Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,66.088,58.435,False,False,False,False,,
34,2026-03-15 20:19:13,node-t-8821,f98d62c22f52450ebba41213fd71f236,717e475631c8d666e0ae535098e6c73a9fcbd3e0589c9a21de70c7a0a3ab806f,True,71D0E9F1AA35D9D4D2DE0576355A58F14BEA8498FC6D93A9BF541B87F8DDE932,11316.36,4696.817,16013.178,5189.041,117287539,0,1200000,164123,2026-03-15T11:19:06Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,82.642,113.761,False,False,False,False,,
35,2026-03-15 20:19:51,node-t-8821,0af651cd2b0c4a26a74458c7a934cb69,34de5ac7ee984af917b6e30788220f8c2c2bb0e187c65b345328c6fdf81cbe8b,True,1AF40A82B9315815128654BCE53D701D5203787D638426017A862AA8C882892B,10845.9,4752.154,15598.054,4783.393,117287601,0,1200000,164123,2026-03-15T11:19:44Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,51.5,59.554,False,False,False,False,,
36,2026-03-15 20:20:29,node-t-8821,9698b9b57b51414083a116fec07b7cae,2f4e9604e57bff9289986dda868f7abf1a590be6587adf5d23f3b5ac9a64941f,True,3C0555587E4FBB40D1EEFDD2E1F8D7D6DD6CE61444DEDA6F86C6DF3A8745F153,11502.301,4702.683,16204.984,5290.908,117287663,0,1200000,164123,2026-03-15T11:20:22Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,103.517,89.692,False,False,False,False,,
37,2026-03-15 20:21:07,node-t-8821,536fb0b950e5424ea3d1b13e30d86159,1a9713f4f6750708335773ab144949d00dbf44fc217981a5818a535482fe6eff,True,3CD27167E74C4019688BD2B64A006D98F97723A15A0C1275C39393A1E45F4417,11003.129,4745.38,15748.51,5029.594,117287725,0,1200000,164123,2026-03-15T11:21:00Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,42.891,2.984,False,False,False,False,,
38,2026-03-15 20:21:45,node-t-8821,afef8a4674af4a7ab480d7e94300db7e,039ff6deb56e1544561d9d99902a8d7386fad23c4746d891f0a593fc5a59427f,True,975CFDC27B618B08CA077234769278D98B36F9A1EF5FC9B5067AF5CD6B6096FF,11277.147,4702.25,15979.397,5232.234,117287788,0,1200000,164123,2026-03-15T11:21:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,92.985,57.102,False,False,False,False,,
39,2026-03-15 20:22:23,node-t-8821,852634fc302e4c028394a1669eba00f5,3b827a73b0aadc6196c9774a16a3d9edcd783366a2f9e2cac024f15d9d56fb7d,True,B1975DB680A71CB0FEC38BFF29F3E0CB9C9CF53A4DE1301BDD10C092DD333338,10984.552,4705.254,15689.806,4870.263,117287849,0,1200000,164123,2026-03-15T11:22:17Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,75.843,93.5,False,False,False,False,,
