trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,sender,contract,network,value_len,subprocess_returncode,error_type,error,stderr,net_emulation,net_profile_source,net_profile_name,net_seed,net_base_rtt_ms,net_jitter_ms,net_uplink_kbps,net_downlink_kbps,net_loss_prob,net_timeout_prob,net_outage_prob_per_call,net_outage_duration_min_s,net_outage_duration_max_s,net_tx_bytes,net_rx_bytes,net_pre_delay_ms,net_post_delay_ms,net_outage_active,net_outage_started,net_timeout_injected,net_loss_injected,net_stage,net_note
31,2026-03-15 21:23:46,node-t-8821,b43b7918eb064a65930773f40bca6dd2,ded1dbe09877f9ed0c348da33c38fa30d14345833fee3c77e535e7eeecd35e1c,True,541ABC4F1319C58E71EEF32CF0656CC30B83641647D706E60516885E04822AE8,11176.534,4727.264,15903.799,5124.895,117293827,0,1200000,164123,2026-03-15T12:23:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,62.189,49.11,False,False,False,False,,
32,2026-03-15 21:24:24,node-t-8821,3fdb08f55bd94deda76135d6d5fb1bb6,86beeb1c12c1b2a53e24b027d1327aeadcd0c4a0864a076ffc96bf2198e3f090,True,25CCC43BF6C6F93D714B93C87C2C92B06C508AFB7070B98F3E722514F6A4E285,10760.823,4755.077,15515.9,4627.504,117293888,0,1200000,164123,2026-03-15T12:24:17Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,60.305,104.152,False,False,False,False,,
33,2026-03-15 21:25:02,node-t-8821,ac2175f024da4bb989b14b3ed76ad4d5,4491dc2a3a04b6b0135a399ea86ba49f60e6c85ba5abee651386c0501a69fa00,True,7EC9290B1F08E5ED6CA88A63A702ABF1904109BD8A0D6ADB615E50AF3C52DF31,11020.117,4691.488,15711.605,4889.565,117293950,0,1200000,164123,2026-03-15T12:24:55Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,66.088,58.435,False,False,False,False,,
34,2026-03-15 21:25:40,node-t-8821,f83ed57cac334fd89bbc56280d27b13e,6acf72c591cc44bff9863c564031dd38544479b4fc0b34885323e3f5333fbc2d,True,FDD906D77C8EF4214A5FFE46F3C6B65D225C8BAEFF865BDB706A10571D14BC10,11418.634,4695.68,16114.314,5291.714,117294012,0,1200000,164123,2026-03-15T12:25:33Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,82.642,113.761,False,False,False,False,,
35,2026-03-15 21:26:19,node-t-8821,2a0b0570b383480caa75464a202eea67,8b65d4560d5b54f32bdd7924b69635926827a77f0d2ffc53fe3fc2e2c298d66d,True,28207A9D83170564559AF9572B2DADF95B1D189618B3A4E747EA2E325AF8FB7D,11215.042,4699.167,15914.209,5157.754,117294074,0,1200000,164123,2026-03-15T12:26:11Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,51.5,59.554,False,False,False,False,,
36,2026-03-15 21:26:57,node-t-8821,13c167cef72242fe85322dfb01d005a7,b55c3d14e38bd833c56db8a24f1cff3ea6f3995861687d84ab96843f6228a5b8,True,AC0A834E7D4331231B05A848B036A0385481EE026CD59C30C8B78569836EC2B7,10873.199,4767.242,15640.441,4745.617,117294136,0,1200000,164123,2026-03-15T12:26:50Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,103.517,89.692,False,False,False,False,,
37,2026-03-15 21:27:34,node-t-8821,6e395964144a48809f97f5e1b7a1296a,2f5dae7d602b7cc0a39a1f192f03416376e42c110e6e8f94a02f4f140b4bd839,True,F46F33989045B42CADA6D32490F808D7324F9A9C50CFC968074CB6CEA482CB9F,10871.741,4694.085,15565.826,4849.8,117294197,0,1200000,164123,2026-03-15T12:27:28Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,380,42.891,2.969,False,False,False,False,,
38,2026-03-15 21:28:13,node-t-8821,9943d75844d44130925f6a79510216e9,046c2074e634f2cdd17c0c328e20e23c2146d5b7794ac33ab5db692a9aace164,True,10DC03052A5CAEEC3F69C11E0B6BEC9234E0BAF7E860F98D1C5FA6BD6A7AB8C7,11242.44,4723.8,15966.24,5163.388,117294259,0,1200000,164123,2026-03-15T12:28:06Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,92.985,57.102,False,False,False,False,,
39,2026-03-15 21:28:51,node-t-8821,1e8ef040580d4d9c8f64f81f30845a13,87db80cbd0f1063d4aceec1f73a08cd937e6856d3a095201cf8f8268ab8cdf4d,True,8BC47E624B4EF6E7EBC4D563BCDB4D48E4291D18EF77BA9EB7F5F67CD54390B7,11128.902,4695.019,15823.921,5002.06,117294321,0,1200000,164123,2026-03-15T12:28:44Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,75.843,93.492,False,False,False,False,,
40,2026-03-15 21:29:29,node-t-8821,f5ce6a60d86b47518feb363d9c5202d2,251264c075e2c211800e2c3a8d41ea0923b768a26c47091912731e1381109ba5,True,4F78EDCD00E15B50E6C844A7B7D6A26B6DFE4653825A5778A607371954138FF9,10832.34,4745.49,15577.83,4788.263,117294383,0,1200000,164123,2026-03-15T12:29:22Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,71.141,70.229,False,False,False,False,,
41,2026-03-15 21:30:07,node-t-8821,7f475e833e4942349475a43d3783014c,f95b94e9592d09049f45712480e29ceb0eb2f4bed33aa6777ecae14a6082d95a,True,E58B2B9A35A50D1E6210C0D2D4CDEEACC46210EC39A255A6E56869350676925B,11701.395,4694.043,16395.438,5562.435,117294446,0,1200000,164123,2026-03-15T12:30:01Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,127.388,49.131,False,False,False,False,,
42,2026-03-15 21:30:46,node-t-8821,1a56b5cd3e274271a2e68a22b2f423bf,7a2696ccef4b54276be8f2e928e2413e9c607da7ef084b06ef9db47dd721a739,True,4E6A6F3C322EF745340B6F591A98FA56C3831CC5E8033316A83F503F828A4270,11312.073,4698.74,16010.812,5232.234,117294507,0,1200000,164123,2026-03-15T12:30:38Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,71.792,78.553,False,False,False,False,,
43,2026-03-15 21:31:29,node-t-8821,7f459ec6b76745cba13141ba2cb6ec95,1cf3c9d68e947fb13d0ae138500e0097cb5a4e584ade980fdd84327c55983853,True,5F6EB14BFBC9C6DB032E74729621441D1BF43D2A63F628351934B87D5CE154A2,16475.79,4692.674,21168.464,10392.545,117294578,0,1200000,164123,2026-03-15T12:31:22Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,383,85.999,43.384,False,False,False,False,,
44,2026-03-15 21:32:07,node-t-8821,c494cdd6c8d0419db505279fe49f9a59,ad3147e9ae2aa546fd562f9cdb5ab75f391bc1e1615a56bcd945710ed00cec39,True,9119661210826B0F28EB0144B7A956AB181954D6DAE15D12D1096ABABF7E29DF,10796.029,4730.099,15526.129,4760.066,117294639,0,1200000,164123,2026-03-15T12:32:00Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,38.442,57.955,False,False,False,False,,
45,2026-03-15 21:32:45,node-t-8821,71a99ed80d264aaba1dbf482191b4d25,67a09e95adfaf2c4f5e5da7f337d8b3f0627573a492b574f57c003fb34e9cb0f,True,56345A5FCF41F699FB04F6F38DF94210EDEFBFBA44D55039727D32A3B16AC34C,10856.866,4695.556,15552.422,4770.986,117294701,0,1200000,164123,2026-03-15T12:32:38Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,49.353,56.579,False,False,False,False,,
46,2026-03-15 21:33:23,node-t-8821,070ebd3f6cd34c5f85a263e4e42e0762,e86c83e2eb7be59ef0c8001cb838f4cb9bd7c9d3a670f4050b69d3ca2aedc3b1,True,5F008129732AB7B6479141B102A7E5AF19718DE603ED699864F81DFBC1B6E9BF,10906.264,4739.592,15645.855,4888.783,117294762,0,1200000,164123,2026-03-15T12:33:16Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,25.747,72.02,False,False,False,False,,
47,2026-03-15 21:34:01,node-t-8821,0955788db33847b6b4e41ddaae50f65d,db41af3a8e5fef38ba48b1f5d42a712bd11f82773ce48b29fef1cc52d83d081b,True,C41FA17097EFCB8EE0764E858D84C9698FA69469A77E267675FB5D6558068E46,10986.691,4755.805,15742.496,4909.408,117294823,0,1200000,164123,2026-03-15T12:33:54Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,94.071,106.995,False,False,False,False,,
48,2026-03-15 21:34:38,node-t-8821,d93d6f9b017a4c6c8609f5605a5d1063,736b64a3e21d2282b12dfd3673bb832b6ff0f620ba405669926815aae258fcbe,True,AF4E99373477682B4560843B9E7745870551954B999323D57AC7922D5D2AC3D7,10706.896,4690.712,15397.608,4577.925,117294885,0,1200000,164123,2026-03-15T12:34:32Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,95.518,59.834,False,False,False,False,,
49,2026-03-15 21:35:16,node-t-8821,8b46fe298c824a4ab9249a18002b5a29,5b7fe4cc9ba078918ebb3977a186377de98d02b2dba9234ee8b1371b234a5f90,True,C39AD191F90F8B7A43987FCE25EB18982F3583F7AC87CD187243922BE83651DA,10862.986,4740.944,15603.93,4787.783,117294946,0,1200000,164123,2026-03-15T12:35:09Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,50.629,56.198,False,False,False,False,,
50,2026-03-15 21:35:55,node-t-8821,0b8065a182174099903babd70cedf52c,3207f0cf941d88276e8232c8d00a1825a27f7f9e7d91232544bd7d8ff1d48b11,True,B1E54F8167CBDA1CDA97C58F69002EF14A5A80E5692200CEBF8EB417B6CB629C,11511.232,4754.451,16265.684,5440.848,117295008,0,1200000,164123,2026-03-15T12:35:48Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,81.523,100.52,False,False,False,False,,
51,2026-03-15 21:36:33,node-t-8821,8991a6e7a0b949c791441b999b3fefc0,54a4670d7e2d8cb0df5230b3b30a469053df6c1ef876119e638e865b8280f2c2,True,6D3AECC6AAF85112DA0DD279671703E368EE9FB868C3950C811F09D8A95BD1F1,11312.536,4697.158,16009.694,5214.97,117295071,0,1200000,164123,2026-03-15T12:36:26Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,79.688,62.305,False,False,False,False,,
52,2026-03-15 21:37:11,node-t-8821,219b8030909e480fafb89c28fcf96a54,db6807ee837af763c91f717980ee0bb9be4947c8a4b4d4b35248e8757e97f752,True,19D0A8D10E153D63479FA41EA39C23232B0BD43DF0A5FE50C250C2DA060E4EAF,11177.784,4695.918,15873.702,5070.349,117295132,0,1200000,164123,2026-03-15T12:37:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,96.622,81.443,False,False,False,False,,
53,2026-03-15 21:37:50,node-t-8821,697dbee48062469da4852edf98f4e16a,71345b5d01de961b82b33d81e8f50625416dd4da9119e8ed10f54b4e41f5b705,True,6F5312CB92400D5EFC204E62C91B7D3DD5AA20CED1718E828A9CD02DAAF9327B,11362.238,4694.568,16056.806,5197.681,117295195,0,1200000,164123,2026-03-15T12:37:43Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,98.734,54.815,False,False,False,False,,
54,2026-03-15 21:39:16,node-t-8821,6ab3be416e474c1bab404d5b490fa1c0,af94a18b35f5b9db74b9d03cd37ff07e3fff4c056209eaf8e8881e3d7c7f6345,False,,59738.282,4742.424,64480.706,,,,,,,,,,242,0,EmulatedTimeout,emulated timeout,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,17.535,20.559,False,False,True,False,post,emulated timeout
55,2026-03-15 21:39:55,node-t-8821,3005cc8056354a51be9487d158b1b818,02aff9369cd1bfcd02150e8e89c05d466fcc700ab2b39798a8f04b6254fcb9e1,True,24E0DBBF9839A02AD78CC4D01E444843FA748B3709405981C93327639F411CA1,11213.115,4696.127,15909.243,5163.88,117295398,0,1200000,164123,2026-03-15T12:39:48Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,67.173,111.62,False,False,False,False,,
56,2026-03-15 21:40:33,node-t-8821,497fec149aea44d8ab3c9a1fbbf48e68,43c0d927f1497a1935c82aeba26896bc5b9df98a28a29174b51157ea7b6db7a2,True,ED3B0869828509B317C7B0A937A3D0FB88285B38B45A810E5C11E58E8E290CD4,10978.67,4741.313,15719.983,4845.891,117295459,0,1200000,164123,2026-03-15T12:40:25Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,106.87,94.731,False,False,False,False,,
57,2026-03-15 21:41:10,node-t-8821,0bb9ddec5768464aa7c6b98a0af3218f,346c40708889d0246f9811fc96eee4981557c310c60ab1f5cd687a265a77dcbb,True,B03A15FCB0A9CEF055778A350A1792D40780EDDE5761633C0AA4796589B2F267,10777.019,4736.811,15513.829,4648.441,117295521,0,1200000,164123,2026-03-15T12:41:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,90.774,110.341,False,False,False,False,,
58,2026-03-15 21:41:48,node-t-8821,0e214f7505ba4f33bce8284f74dffb9f,a58aeaf1e005345e34e162cc73e3d3665de63380306ea70d35b74de394692948,True,36B80234C3AF28989EE37D1B92EFCEF0D1DF9CB60E76E61C6855F05C3DF28B74,11004.776,4691.352,15696.128,4918.793,117295582,0,1200000,164123,2026-03-15T12:41:41Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,86.434,63.022,False,False,False,False,,
59,2026-03-15 21:42:26,node-t-8821,6b7f2cf6d050402daa57f75d0da869b9,2553f1f3925cc7a79e9ea810dfac7990f4ac3ae1bb37f4053f8490bca874ef5e,True,BBCD517FEC9DC59A97F621D69363336F53B4493B595994E3575BCC011BEE5D32,10924.005,4730.08,15654.084,4882.727,117295644,0,1200000,164123,2026-03-15T12:42:19Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,84.743,34.173,False,False,False,False,,
60,2026-03-15 21:43:04,node-t-8821,00227c8fa13a4bf2948349043c4cd912,e3649895b6ab9a193953ab947d18dd1937c91a06d542d3e32a373c9172e0686c,True,39D0AEACA6AB2240DF80A7F2E9E40E04C7F086867125CA430BFAC6F4569F83A6,11014.313,4700.456,15714.77,4957.375,117295706,0,1200000,164123,2026-03-15T12:42:58Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,76.118,74.667,False,False,False,False,,
61,2026-03-15 21:43:43,node-t-8821,48c3cc820f9540bdb46e949167ea2a23,bddd0b0fa6ed151f5c6515297646d573b5df8a6765bd2c82b9e8076606a3990c,True,793CC2E94DBFA908D319FAC66F9BF69D8A92BDF1A36271CDB9C23B10B67BFBDB,11214.753,4752.796,15967.549,5206.032,117295768,0,1200000,164123,2026-03-15T12:43:36Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,29.52,58.244,False,False,False,False,,
62,2026-03-15 21:44:21,node-t-8821,acdf32d093d44892bade942c89ea4fd2,856bb7904528469cbaa07bb27a129a29a51fda132f25f6d9402110b203bb40b4,True,C112E43CE9F5CE184265EEF4122BB1FE165BE92A008F920F6BE5F5545890F5CD,10843.041,4747.086,15590.127,4711.594,117295829,0,1200000,164123,2026-03-15T12:44:13Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,58.486,127.967,False,False,False,False,,
63,2026-03-15 21:44:59,node-t-8821,ed30852bbf874a61a51e8c3479589851,fbc4fee9f56ff4bf01d0766030a4f21276e7e92c3d64181c0e8d762d44351209,True,4A8E9D6580B3EEB58726A932749F294FA6FE1F8C80635FBADC8A1B2BE9D52D95,11156.119,4749.519,15905.638,5051.225,117295891,0,1200000,164123,2026-03-15T12:44:52Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,84.735,93.169,False,False,False,False,,
64,2026-03-15 21:45:37,node-t-8821,bbddd307edef4030adffe6831aeb635f,6530990d9f20437848abf122e3e31ce9968b7d51b2d635c978f4512c810c4d59,True,505AA8F8F96CAA5F9A3D48829E8E55845E6C42851C3461BBE1328881B409667A,11303.406,4752.128,16055.534,5248.622,117295953,0,1200000,164123,2026-03-15T12:45:30Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,47.709,94.232,False,False,False,False,,
65,2026-03-15 21:46:15,node-t-8821,2a032efbaf6d45e0a429ec214a8ddb4e,439c80bf99db4b5bb20bf38865021c40c1214909a115d29afacaa61e01127269,True,99FB3E58EE3CA81EE76F6AEEAFE4EB491049D834A831AC5C2157427033F4872E,11108.889,4692.016,15800.905,4913.763,117296015,0,1200000,164123,2026-03-15T12:46:08Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,129.183,65.51,False,False,False,False,,
66,2026-03-15 21:46:53,node-t-8821,28933b13249a4583a55651803803523b,f8a7425fc8bd689d3ad6de5808814de54805b49b9ac4f242d2befb7a11089cdf,True,CB38606BD01C1D0D6091D2771CBB570A3B5B1BAD2F08F6AD568A9D7D0EC89A8E,10848.538,4752.799,15601.337,4736.309,117296077,0,1200000,164123,2026-03-15T12:46:46Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,48.18,128.257,False,False,False,False,,
67,2026-03-15 21:47:31,node-t-8821,9aa471abc08845ce9ca6fcb240a769db,469f71a66f8f0a1c4a417ac294a3b5dce8679b656fc43af4e7112ed8c6865a11,True,92690DC5FDF12FCFB0C1B757423E8418A5C0C3F41C3C677691EF8A07744C5410,10745.567,4748.148,15493.716,4665.001,117296138,0,1200000,164123,2026-03-15T12:47:24Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,74.462,121.106,False,False,False,False,,
68,2026-03-15 21:48:09,node-t-8821,ea302ca5842c4fe1a4913861a3b13d55,20d5fe75f4e1dde59a5ad25d806d256d05b6f611d096d7eacaffb43503e66162,True,7039F6D0931488110F1C2889BA02D646917961CF55C8E8F2E31F6FF9BA675539,11069.398,4763.747,15833.145,4977.119,117296200,0,1200000,164123,2026-03-15T12:48:02Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,88.291,122.875,False,False,False,False,,
69,2026-03-15 21:48:47,node-t-8821,796ec78be09f45f4bb99590232ff57ee,9bf7c94223bc3e5da056bf5c726fe43c88c9b6d7985a2c610d38e4ecbcb49161,True,562205BF36406F9F809C140C8420AFD50DFEEFC42B4E6D8339C23CF595C1298A,10978.038,4695.109,15673.148,4820.171,117296262,0,1200000,164123,2026-03-15T12:48:40Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,80.407,78.943,False,False,False,False,,
70,2026-03-15 21:49:25,node-t-8821,a8ae1ee3bd864a5487733cf9d6cef42f,2e79144c7cf6d17bbc41f382e8ddfcbca45794ce8a7fbeb3179374aca781e90a,True,C6F7A257E23B620238200D9243BC2351191A2D85B1902DF83848BDDDAA9B761F,11415.018,4723.615,16138.633,5317.257,117296324,0,1200000,164123,2026-03-15T12:49:18Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,101.332,68.389,False,False,False,False,,
