trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,sender,contract,network,value_len,subprocess_returncode,error_type,error,stderr,net_emulation,net_profile_source,net_profile_name,net_seed,net_base_rtt_ms,net_jitter_ms,net_uplink_kbps,net_downlink_kbps,net_loss_prob,net_timeout_prob,net_outage_prob_per_call,net_outage_duration_min_s,net_outage_duration_max_s,net_tx_bytes,net_rx_bytes,net_pre_delay_ms,net_post_delay_ms,net_outage_active,net_outage_started,net_timeout_injected,net_loss_injected,net_stage,net_note
11,2026-03-15 22:17:33,node-t-8821,41158c7a8a4a46c3a1123baf15660311,4aff383737c08e92890168439e0eeccc9249d3547109cd4cdad62593e7416c29,True,C2CE108D222509F7F0C1F52DC5C5CBD5FE14E5C9193F0E6B17BA338E26745E45,11445.562,4750.52,16196.081,5293.04,117299062,0,1200000,164123,2026-03-15T13:17:26Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,85.018,93.953,False,False,False,False,,
12,2026-03-15 22:18:11,node-t-8821,10ee52b4e6f040899adf083143a3a51e,777bc56672084e4eb948b373dabb6e7c8a423f972e16b06c7dee705004d77e04,True,93250E58D55FE299AD2AC4AB3BA20772C7A8F4FF8F67E2AADCBE26FDF465EC39,11300.827,4736.596,16037.423,5125.531,117299124,0,1200000,164123,2026-03-15T13:18:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,100.696,112.085,False,False,False,False,,
13,2026-03-15 22:18:49,node-t-8821,e4a8705a38ea4c9aae1f7bf3701c3e0a,cc5735eceaff5a7dd49bb75136572bc02a2ac3d9ccc17a67e299ad3441ecdaaf,True,AB3BC8AE8E0A8667A88A8DC7D71AF1FE3D3B3D21826705FB95010E0709472A85,10719.881,4736.876,15456.756,4754.93,117299185,0,1200000,164123,2026-03-15T13:18:42Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,57.195,45.94,False,False,False,False,,
14,2026-03-15 22:19:27,node-t-8821,76612c48fcff4c18af81ac473a9bbeea,ca019e76b6097ff7bdc07f6f44e8715ff2f38e9503d56535f3d67c9faa939b16,True,FE0ACF720DF48E2BEEF5DB2D8BD6540F19F813BD129DD64FDFE88BA5DA481882,11032.621,4694.182,15726.803,4904.144,117299247,0,1200000,164123,2026-03-15T13:19:20Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,80.485,79.948,False,False,False,False,,
15,2026-03-15 22:20:04,node-t-8821,d63caa4eecbc46ea82b39895c828c20c,1d43079dceffad97f50d678caad25fd79f1ce0eee9b38e4ad7e8dd87f8607040,True,3666CD56228CF96B5E3F7B7C355C4C89D1F0353136346EEBD628A96B680E6555,10870.402,4689.336,15559.737,4769.67,117299309,0,1200000,164123,2026-03-15T13:19:58Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,132.213,53.236,False,False,False,False,,
16,2026-03-15 22:20:42,node-t-8821,7cf3d018daeb4b6389bf64fbc1cb4d88,0a32f68c17381d8d591e1be61afb79a4f1fd048150b1993f005e7ad815eadd7b,True,4475EAB3CAB61D76FF1A5651B1EF8A6137FE10648E4D5655E46710244A39590C,10853.528,4690.749,15544.277,4753.379,117299370,0,1200000,164123,2026-03-15T13:20:36Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,105.75,57.396,False,False,False,False,,
17,2026-03-15 22:21:20,node-t-8821,d5a0b3aee6074b18bb96dded5aafc7ed,397850bbcb6488084bb3027786f263154ad2d90bc13e62ef1026619a43988e0d,True,F6340BB99FB7450680FA2864462A40FE22FAD81A973C11249DCB6B74FE4ECBC4,11077.09,4743.561,15820.651,4955.218,117299432,0,1200000,164123,2026-03-15T13:21:14Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,76.647,109.319,False,False,False,False,,
18,2026-03-15 22:21:58,node-t-8821,6e78ff34b3154adbb14ad6b250337b46,7c0bb91078da112c5972a45024f85318c4f48d314a97f116a070b0d4cf46daae,True,85F9F56770B9D4508A488B04CC50AF1F375B3D52207ECB9D98A5ED17126F4BFE,10973.965,4698.978,15672.943,4780.101,117299494,0,1200000,164123,2026-03-15T13:21:52Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,112.384,72.477,False,False,False,False,,
19,2026-03-15 22:22:36,node-t-8821,588fb94ef18446c4896a547180428a3e,2a7d0207532f72dfdc2634975f74a3646eb29ddab8d2cb2d31ba02d86e8afcfd,True,8096AE79B274383CB58B36F538668B414611E279E6A8C9168CD5D6D7EA9B0A70,10799.228,4724.952,15524.18,4785.714,117299555,0,1200000,164123,2026-03-15T13:22:29Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,45.632,37.995,False,False,False,False,,
20,2026-03-15 22:23:14,node-t-8821,04511a82a1514ad782750623a5bef802,8d6291566a87e347fbec2cf5fb4e09ef6ac16eab290add2b55ecc52a38173df3,True,75F2965A336C0C555A2768F2272B3B905178F97C146C67B49CFA672F6BA36871,11202.974,4688.938,15891.912,5068.893,117299617,0,1200000,164123,2026-03-15T13:23:07Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,113.303,72.162,False,False,False,False,,
21,2026-03-15 22:23:53,node-t-8821,6d4576d0dbfb43e1aea51266c6048b39,8378cd2c03369a7b8dee87474a2518f211336d104b2fb1f2204dc885940f0b3b,True,94135B46ACC78DB67D261272061F60D7C0DE06839980F0BD137F3038180DD56F,11393.466,4744.917,16138.383,5346.803,117299679,0,1200000,164123,2026-03-15T13:23:45Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,71.951,32.075,False,False,False,False,,
22,2026-03-15 22:24:31,node-t-8821,bfd0a22d91024fcc8c6d30fdc4ef2518,31a3daedb3f508ad08ef3bfdb838a4b827be2f23c3c0accb4757e79b67ddfb5b,True,3FA2443FDDB84F89E9920E52CD9EAC7E2EE22EAD02F354F164A35337FC24598B,11192.331,4688.966,15881.298,5037.079,117299742,0,1200000,164123,2026-03-15T13:24:24Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,102.013,91.929,False,False,False,False,,
23,2026-03-15 22:25:09,node-t-8821,bac2287b22bf42c9b2784bad6439c9bc,e865411b8f5768e11b634a5c92cf134526d9282d6bc27153e8931d81c8f0dbdb,True,3AEF927E0CDD72F7A6AE248E0193B4C57E16F7BFC976DBC3A158190D097EDE6C,10677.076,4694.738,15371.814,4581.226,117299803,0,1200000,164123,2026-03-15T13:25:02Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,76.84,105.276,False,False,False,False,,
24,2026-03-15 22:25:47,node-t-8821,8c0aa5f228ae4a148c37906e5b59b5cb,1af65797b359e3595dc4beac2f48dec6d74b11695455cdfdf540521fd78c6674,True,C7375AAD83B04E73D5507B9B2EF36315F434C354DAD0CE7586818C3DA69C9257,10989.614,4755.491,15745.105,4869.714,117299865,0,1200000,164123,2026-03-15T13:25:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,67.798,110.433,False,False,False,False,,
25,2026-03-15 22:26:25,node-t-8821,fc4239dfa7694bb28845a2a5fef76d8b,ebf8d6bc586cb45320eea35f569224d5d6f66babbd6ad57706346a24dac538e8,False,,11488.944,4683.182,16172.126,,,,,,,,,,242,0,EmulatedNetworkError,emulated packet loss / connection failure,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,380,33.26,61.273,False,False,False,True,post,emulated packet loss / connection failure
26,2026-03-15 22:27:04,node-t-8821,566394945a894991819bd6dd85a07d49,822d8a70791aca79b19fa64b4594b02192473f6c68a86e740f3a86b6b4731b66,True,F10413323334D83BF14E46CFEC844FB7B5A37660F8E0114A299B5544E3C1A1C9,11267.312,4745.511,16012.824,5064.217,117299991,0,1200000,164123,2026-03-15T13:26:57Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,142.357,80.707,False,False,False,False,,
27,2026-03-15 22:27:42,node-t-8821,216bfebc214a4e06be9abeaa006b7bac,8602d74846074f154bbb5902a575a31687a20b92d1e944ddd4daf866f6a218eb,True,4A7E3462E8D202AE864EEA9E8A580A97A3E038A07F0D13AF28FBE34A68E09646,11565.86,4690.728,16256.587,5311.477,117300054,0,1200000,164123,2026-03-15T13:27:35Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,132.277,93.065,False,False,False,False,,
28,2026-03-15 22:28:21,node-t-8821,8e1ae279a45d4da0bf10010821fbe562,6da44f891b0065d87f030de98a4e63b80f34b2ec1a37686d6f87624f08a3eb45,True,5F87D4CB27074215E902304C3BF998C195B0558C14C9E1B6768BA370AAC19825,11517.5,4724.846,16242.346,5349.897,117300117,0,1200000,164123,2026-03-15T13:28:14Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,121.735,92.575,False,False,False,False,,
29,2026-03-15 22:28:59,node-t-8821,a0b88fd1b1934ce088d2316113e33b26,f0ccff9a88b62ccfa215eb54cd543a78990518b4997c1a55dd99736284644f38,True,C0BF4121BFF95D5CACF328D459B422BABEA0A3B42EF1D894E3121CA1B39CB422,11351.438,4693.533,16044.971,5282.2,117300180,0,1200000,164123,2026-03-15T13:28:52Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,380,59.028,66.325,False,False,False,False,,
30,2026-03-15 22:29:37,node-t-8821,3aa008fcde7748a48b01b79575fcf3eb,04fe1aa1147b3fc054a1360c86040aa97d21b635dfe4eea76fc35faa051e7b38,True,918AED55EEFED88858BA8A350A407AFCD16D869B8020DF4F3CB126004924CA6F,10954.545,4691.212,15645.757,4835.083,117300241,0,1200000,164123,2026-03-15T13:29:30Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,36.415,62.109,False,False,False,False,,
31,2026-03-15 22:30:15,node-t-8821,53d54f249a284c7ebbd4499730f2a8e3,8f0d67701bbd41909218dbc529f2e7ce850a3c4215d1aabf27107c96d82a7275,True,C2EC941638F7BC329CFA31EA7A5B179598F529A9339741909AC2157D20E4D2DC,11103.815,4726.883,15830.698,5075.565,117300303,0,1200000,164123,2026-03-15T13:30:08Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,62.189,49.11,False,False,False,False,,
32,2026-03-15 22:30:53,node-t-8821,16036272239d4301a3ace681442c326a,bc7da250d974f2b5cf322d088632402c658812e187dd9bb67e71b6979727f49c,True,B7A9BE58D28C0ABFE13A7DDCCF1D6CBE4ABB5D4CC83623886D0C9F84371F339D,11059.119,4692.167,15751.286,4958.734,117300365,0,1200000,164123,2026-03-15T13:30:46Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,60.305,104.152,False,False,False,False,,
33,2026-03-15 22:31:33,node-t-8821,0eba52bf2e324cc3944f33015d96d10c,08ce189a4a93e6a837325cc59528c7f4f439b8792a018a39e2a7bfbf752a3ce5,True,A4A51DE7FAB04CFAE83549F25468458F59020D09E269E090AA958120A9D138D6,12901.778,4745.851,17647.629,6815.422,117300430,0,1200000,164123,2026-03-15T13:31:26Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,66.088,58.435,False,False,False,False,,
34,2026-03-15 22:32:11,node-t-8821,0c36fc097162498cb034f26808614ea6,e25893faceb3e9d24af3ce4071102c150de8668c398e9bba10894646c8c07019,True,AF577F4A0981B991E0D6BE38914851AC362F60A835A5EF54C8FE3A591B4FB90B,11447.308,4688.027,16135.334,5334.457,117300492,0,1200000,164123,2026-03-15T13:32:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,82.642,113.761,False,False,False,False,,
35,2026-03-15 22:32:50,node-t-8821,06e30c192be3426fb4a19cf3a5d00a2d,fb4d7e6356802916a2a9f51711474788bf317bec444543d6f6b5027ebb0adcc2,True,30283EDC9EFF6938A73FEA144B54B8E265FE4B8F4941CFF89BB8788AB23F1602,11215.227,4743.94,15959.167,5159.9,117300554,0,1200000,164123,2026-03-15T13:32:43Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,380,51.5,59.538,False,False,False,False,,
36,2026-03-15 22:33:27,node-t-8821,9eb08e6d6f424b86a41b322a32d9cda6,6343eebddbe399ce52c1662e9477872c5ebad8d346a86774b22e390fb2096e2b,True,D104D49517E947A28C64D1CB5508943184492C6B2DAB1A651757F0F3EABF35D2,10794.667,4692.746,15487.414,4672.391,117300616,0,1200000,164123,2026-03-15T13:33:20Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,103.517,89.692,False,False,False,False,,
37,2026-03-15 22:34:06,node-t-8821,8335942af831493bae581f05060b7b86,768ab2d56528f8cb1d4a7b0329ce19ed31a60fd2171487fe38f297a6fbaddf8b,True,87E141C76DCF648B4681425B3805817862BFDDF970B90BCBC1AD8C6A07305E00,11136.715,4730.93,15867.645,5169.26,117300678,0,1200000,164123,2026-03-15T13:33:59Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,381,42.891,2.977,False,False,False,False,,
38,2026-03-15 22:34:43,node-t-8821,e6d2bf9408b44ca1aa7dedf2d3915947,1e290c014528e659f69478ef9b1693f0319dc6ae131298e5a9a67a349c447e9b,True,CA50E281833608596676118DAB8591B1694E00ABD3A2DD81D9224C1CD90B485B,10813.346,4691.165,15504.511,4728.921,117300740,0,1200000,164123,2026-03-15T13:34:37Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,92.985,57.102,False,False,False,False,,
39,2026-03-15 22:35:22,node-t-8821,d640b9834bc84397aae25796b7111c5c,f5f5b49b385c2353b820f164fdd6c0125f4c75f08d580aa2491d34f6af697a99,True,C4DB36174C5E636C4191D69B7F4288CF578DD9BE63C7034E8B122547F807B755,11130.644,4722.825,15853.468,5038.325,117300802,0,1200000,164123,2026-03-15T13:35:15Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-normal,outdoor-normal,42,140.0,55.0,256.0,1024.0,0.005,0.01,0.001,3.0,8.0,306,382,75.843,93.5,False,False,False,False,,
