trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,sender,contract,network,value_len,subprocess_returncode,error_type,error,stderr,net_emulation,net_profile_source,net_profile_name,net_seed,net_base_rtt_ms,net_jitter_ms,net_uplink_kbps,net_downlink_kbps,net_loss_prob,net_timeout_prob,net_outage_prob_per_call,net_outage_duration_min_s,net_outage_duration_max_s,net_tx_bytes,net_rx_bytes,net_pre_delay_ms,net_post_delay_ms,net_outage_active,net_outage_started,net_timeout_injected,net_loss_injected,net_stage,net_note
11,2026-03-16 04:56:55,node-t-8821,6e8370cbcd534c7480b3a658788c4902,dd923605047ea3c0c8df4388fb90179c4e3a1d90f07e06139d0dcb06239164af,True,DE21C4D6CF07EF0706C6AD13E1022DBA59D171A6E7451CEFE8CAADEDE061D768,10977.106,4732.876,15709.982,4867.356,117337997,0,1200000,164123,2026-03-15T19:56:48Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,85.018,93.96,False,False,False,False,,
12,2026-03-16 04:57:33,node-t-8821,54c4313e85c74f3c91e2e8ddbf73266f,4fc5d2aca703914cf64ad912b2a3e9844ddf9df91893e41c15133be0778f552d,True,5ACF02E413C748D13960AB9F458D1391D77ADD806C692C3FC52BB88A5E1998F5,11386.307,4748.591,16134.898,5237.345,117338059,0,1200000,164123,2026-03-15T19:57:27Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,100.696,112.085,False,False,False,False,,
13,2026-03-16 04:58:11,node-t-8821,08d95e957bee49dea16b9fe4ebf3ba8e,3b8f92c1a4a2ab3faef64f88b269954da7502f2b0441ac2530fa54da897fe165,True,8DE2BAB6AC38FEF236F461287FE30E008C62025252B44864F3858CC999BD4000,10658.865,4689.466,15348.331,4601.181,117338120,0,1200000,164123,2026-03-15T19:58:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,57.195,45.947,False,False,False,False,,
14,2026-03-16 04:58:49,node-t-8821,1f3532b30c2d48709e207506263c3988,5e5eee93c786056a0869cad0a7fee1b3c6ad0aaa293daa6e9b7a6bd084773392,True,2615A2E9020A9667D8B5EF27F21CDF064017C895B711E146E1F01C7040812BBC,10751.87,4719.722,15471.593,4700.669,117338181,0,1200000,164123,2026-03-15T19:58:42Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,80.485,79.948,False,False,False,False,,
15,2026-03-16 04:59:26,node-t-8821,053668cf24f54841b30c6f91441fad76,fdae14d08f9a11711918725b13a4c49b34ea3e4f79bbb588242bbbc7b35e68df,True,0C79310EDAA2FA66BF9778BA7DB0EE5B694B00F9144F095E12CEE1AEFA84EC92,10640.491,4690.658,15331.15,4547.375,117338242,0,1200000,164123,2026-03-15T19:59:19Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,132.213,53.244,False,False,False,False,,
16,2026-03-16 05:00:04,node-t-8821,e3fc95e6f66042cdb0a9153d69227b8b,db0fdd1bf2d3e8cef717ffe458bd38c3adb53dd44e2a6aa7504f9f820fda3b81,True,9DFFB060777802EE98AAC928969985D873358B6CB19B9F3966DC85A8AC433CCE,10948.796,4742.114,15690.911,4859.255,117338304,0,1200000,164123,2026-03-15T19:59:58Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,105.75,57.396,False,False,False,False,,
17,2026-03-16 05:00:43,node-t-8821,48206274059045ea8b9e69a42a67849c,2ce828679871fc04decbfec4514c4b8d7d7c04953cc1d3b2a0976a9e41a40c2f,True,756115045A207A3D65D4C20154C7ABC86035B9EADF2B80E7E12ACFE1D71885A2,11408.552,4687.758,16096.311,5254.558,117338366,0,1200000,164123,2026-03-15T20:00:36Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,76.647,109.319,False,False,False,False,,
18,2026-03-16 05:01:21,node-t-8821,c0be6e16673243f2a14da599c71a472f,9e0a39ff969ec8f92869df328ab5d2672a5392b67afcf4c2f51112d076ac2023,True,BF7BA8862DC9E0825E3D7CBBABDF9818D8022C02CBD0360AB2C060AE80E2DC20,10970.338,4745.912,15716.25,4888.14,117338428,0,1200000,164123,2026-03-15T20:01:14Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,381,112.384,72.469,False,False,False,False,,
19,2026-03-16 05:01:59,node-t-8821,6d9bf4acc35241b7ac6365326bc79138,94fc3667f739ae3ac5ab1da10ad9bdcc63bd9b4582fc3d09c50f83b207a7dbe7,True,4CBF827689E1AE381255D7FC2EF49652799BD43F2958D60C99B2CE4557CCEE4E,11207.959,4748.494,15956.453,5243.873,117338490,0,1200000,164123,2026-03-15T20:01:52Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,45.632,37.995,False,False,False,False,,
20,2026-03-16 05:02:37,node-t-8821,4ab4dcadc2c34f1fb9740b4c9cb8aedd,1a62233c8b9e93da57b4c85edc2c545c1db85a1acfd627f57dd6cc9afd09d747,True,A78D2B88E8B302079FCA05CF1BDBA97260DF2CE412AAFD1DBFF906FC54BE2A87,10985.522,4689.637,15675.159,4822.491,117338551,0,1200000,164123,2026-03-15T20:02:30Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,113.303,72.162,False,False,False,False,,
21,2026-03-16 05:03:15,node-t-8821,0be9b0671b87455f8ad5312492401c9a,d3298296b42e05601177cee06e6875af113f9e02ef3a0bc73159dbe36196471e,True,2A9769FA95817A5869699D30045E6583765F1BF7614A05E2A4D82A936378129D,10907.763,4729.163,15636.926,4882.596,117338613,0,1200000,164123,2026-03-15T20:03:08Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,71.951,32.075,False,False,False,False,,
22,2026-03-16 05:03:53,node-t-8821,3e80ad43851141d9a40b771306b23699,484782b57a8093bfe05ca88ce707a004ab679f8439c347aca53e8a35592eb303,True,81EA421D461CB49CCD55CF053E444A2AC5F1FD51B0DF3D67041113FA832B3016,11208.364,4690.244,15898.608,5092.598,117338675,0,1200000,164123,2026-03-15T20:03:46Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,102.013,91.929,False,False,False,False,,
23,2026-03-16 05:04:31,node-t-8821,7dcc81ed1d8e4bb6b933419865bab1e0,071681caf7f823a0231e30dcb701dc1adb7e8423472464869c88ac368271bcfe,True,3D2E7B851C267CE38FE1D04AFE3811A26AD4B6C3D24B2844DDCA7DDF78DAC58C,10972.998,4735.918,15708.917,4852.846,117338736,0,1200000,164123,2026-03-15T20:04:24Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,76.84,105.276,False,False,False,False,,
24,2026-03-16 05:05:09,node-t-8821,8355af3329b2439e8f523c3b1088f187,21d9229c7967a27c0c79f59101ddef6cf198cee6c016aa892d6d32a775008b6f,True,D5AC43E563548518601B0FA35B2181D4378CDF7B620C99F833366E654F8C0322,10841.468,4693.199,15534.666,4746.001,117338798,0,1200000,164123,2026-03-15T20:05:02Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,67.798,110.433,False,False,False,False,,
25,2026-03-16 05:05:47,node-t-8821,9457b052165d4dd18f3480fd670f7d50,dd0768d50e2fd5a5789a5abfac1e437cdb8712711959cf846025687424b6e8cd,False,,11052.3,4734.549,15786.849,,,,,,,,,,242,0,EmulatedNetworkError,emulated packet loss / connection failure,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,33.26,61.288,False,False,False,True,post,emulated packet loss / connection failure
26,2026-03-16 05:06:25,node-t-8821,ac4f251ab444485eb33e649b42154631,69fb6993a2c08b7c8ac3843d499157eacbb5d639b6263eabee87b13859242fe9,True,DA577A54CE42191C871AF628CB03FEF78C6A09DC37784B1620C8AB7C04E8498F,11149.686,4728.894,15878.58,4963.772,117338921,0,1200000,164123,2026-03-15T20:06:18Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,142.357,80.707,False,False,False,False,,
27,2026-03-16 05:07:03,node-t-8821,ec864249b2ea41909d4f3dffcb5ca5e2,940af12e2a189d56184ec0101b000215400c57153c48c2ef9c5aa9b1314a321a,True,1322ED11B1BFB10F82C95DD862CC0FD24F8B59B035599D12BE03ACC050BA698C,11190.23,4738.597,15928.827,5004.861,117338984,0,1200000,164123,2026-03-15T20:06:57Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,132.277,93.065,False,False,False,False,,
28,2026-03-16 05:07:42,node-t-8821,cb24f8f77378414ca8f531e9cb50f8b5,fd7c71c54b4d453cb1ed9c97635d774fd538bc3ab6c8261df4ea834bd7ba0010,True,F25C27DCB8156F32B30BCF3EEB52E5FA2FE7E4146399D1C48D453855ADBBA1D6,11357.635,4693.209,16050.843,5204.466,117339046,0,1200000,164123,2026-03-15T20:07:35Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,121.735,92.575,False,False,False,False,,
29,2026-03-16 05:08:20,node-t-8821,1aa69c80ac2b4d7c95975bf6bdca7793,7a5b0662c5196777e075be4637d44550fc6e902387a5a08b09ff49a51366e042,True,B5D5B8823F10ADAC695D96DF700C72C0D3A7CE3CA6D6608DEE055C436340DECF,10916.768,4691.416,15608.184,4870.219,117339107,0,1200000,164123,2026-03-15T20:08:13Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,59.028,66.34,False,False,False,False,,
30,2026-03-16 05:08:58,node-t-8821,8a5a661c1ea54dd68036bc3876014e83,0b5d518d31905639c16980da04c0d7a6e89a33cd36cc7e9613780dc59ae9a50b,True,0DD9D52C7AD25F7E7C9935FC61CE84CE2614494813F62EB26892E5390B1B1760,11137.022,4690.901,15827.923,5130.06,117339169,0,1200000,164123,2026-03-15T20:08:51Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,381,36.415,62.101,False,False,False,False,,
31,2026-03-16 05:09:36,node-t-8821,e3bc4fa304db475696024817b5913992,c6ba6a84061c75df22f8357148bfe5d354a863a845764aa9c7b06a4161ed1f71,True,0FE6767E9B90FB24B6D4811904D88E6D6C59A5B3BD87C17A3D7CA01B6D572132,10910.789,4691.824,15602.613,4867.053,117339230,0,1200000,164123,2026-03-15T20:09:29Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,62.189,49.11,False,False,False,False,,
32,2026-03-16 05:10:14,node-t-8821,2672f98a958d467e8248000c484ab076,244fcd1ccf7a64a03c932b02a2c8234e1a9f9d7bdabb186fc898068a4a88a855,True,7D93CE3133FCD6E255D01A45F4826B51E49A82BA4192AB1022686C39FF43BBC6,11000.648,4720.029,15720.677,4959.729,117339292,0,1200000,164123,2026-03-15T20:10:07Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,60.305,104.152,False,False,False,False,,
33,2026-03-16 05:10:52,node-t-8821,0d28b43da5394ff8bcd31230a2c8240f,fe59236fd1b2bbf86ee01134bcae2fa26e0d808ca4754547c82f12137646368f,True,70D5AEB2CC88594460EB096B1DD699A55BF5CB8E5350FB7375541CDA69625A26,11222.089,4689.603,15911.693,5175.107,117339354,0,1200000,164123,2026-03-15T20:10:45Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,66.088,58.435,False,False,False,False,,
34,2026-03-16 05:11:30,node-t-8821,9652409a08b6443b97747018f283b2e5,105ec085e4c712a6e9d17738c718900323c07feb1980b5ab0b2f111e66d9d96d,True,A412A1E741FF3A45A2D16290F6E4A1478F398DC9BB997ED36BDA0B851C1070A3,10750.768,4692.331,15443.099,4620.363,117339417,0,1200000,164123,2026-03-15T20:11:23Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,82.642,113.761,False,False,False,False,,
35,2026-03-16 05:12:08,node-t-8821,323d9985c13a4ed685f5b519ddd363d9,de81eaff4cbda84e28fa09bb4d70ba49b2650b1b0cb2dcafadbfa09364d4ccab,True,284B4896702CC0B23B6B17440FD8327B71D0397B5AE2DB1D6FABA03E1816764B,11344.469,4690.794,16035.263,5277.911,117339478,0,1200000,164123,2026-03-15T20:12:01Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,51.5,59.554,False,False,False,False,,
36,2026-03-16 05:12:46,node-t-8821,b9fd7e08b4674c188a04ed4477a197e0,62f55e70b0c3761e67fe5d49568b4893fba257a65a19c8ae205c4e6494346605,True,AD569CEFABA57A62EC6A8A9B5B52C272BD1FBD72DD895F70F9A155EBD67D87D0,11126.782,4732.554,15859.336,5024.811,117339540,0,1200000,164123,2026-03-15T20:12:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,103.517,89.692,False,False,False,False,,
37,2026-03-16 05:13:24,node-t-8821,e341630d5c574579bf238367c8218238,6f4fb007a3ff60a9422eeb097243a062058dbe7ca063945a1e4aa09b82b2cb86,True,EF53E1B4591D12EFA8FF20B1F218885B39056648924D4FE12C2BEEF1D3CE74F6,10957.667,4759.948,15717.615,5030.426,117339601,0,1200000,164123,2026-03-15T20:13:17Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,42.891,2.984,False,False,False,False,,
38,2026-03-16 05:14:02,node-t-8821,3e8ba6d4c157463eb38e9531992407ea,6ce85bad8e75e7cdfbb965619c5d61c6f0cb2aed2bc3eea780b3d15ebe29e20c,True,AFDFA0CFD8BC52FD2D7FD87D515E5DB2C1040C91F5204C0644EACEAE67746FB6,11519.917,4689.644,16209.561,5389.823,117339664,0,1200000,164123,2026-03-15T20:13:56Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,92.985,57.102,False,False,False,False,,
39,2026-03-16 05:14:40,node-t-8821,d20419452a4147b3b402d1a807211e61,6e5fa0932045d0ec755ac24abe46d8152d971fc48cf88c4f2ad0dbec17bf03d1,True,BC9E123543F947D6C3C7FEC2EFBE011F41686ECE78E4B93E51F2478030E039E0,10872.628,4758.575,15631.202,4775.273,117339725,0,1200000,164123,2026-03-15T20:14:34Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,name:outdoor-outage-heavy,outdoor-outage-heavy,42,140.0,55.0,256.0,1024.0,0.01,0.02,0.01,5.0,15.0,306,382,75.843,93.5,False,False,False,False,,
